sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,DTCOLNVHFNM,DTCTHFNM,INVEST
1984-12-01,0.05604268553837599,0.060177905962707,0.04019502338036274,0.03638925793936032,0.06549684906191722,0.04829121240668899,0.0607299302527915,0.0638508351472531,0.028026257812515,0.04250128083811244,0.022647664302027692,0.11127014723150364,0.03534045163596211,0.07620404705451644,0.007143106475862915,0.058675570182845416,0.006032441394947519,0.041561057290814496,2.447800000000001,743.0,0.13378622800000006,0.019867736196074404,0.03085050534002498,-1.0000000000000009,-2.3999999999999986,-0.024613020967709787,0.0223582563112128,-0.3416944904930377,-0.2681472664311384,-0.39173160711065336,0.044546071053952474,0.041176696866701334,0.037443051954994644,-0.007002982991124895,0.09084895071677934,0.02653779166511505,0.041094167788182645,0.003218729918616603,0.04239996157336634,0.0501640481050174,0.04457963163308776,0.05323031526227595,0.04055705876562499,0.016971605870352846,40.2,-0.10000000000000009,40.5,7.385230923066573,5.4510384535657,5.438079308923196,6.697034247666484,5.82600010738045,7.3938782901077555,5.4680601411351315,5.365976015021851,6.61472560020376,6.061456918928017,0.015130201841419222,0.07664934303366344,0.09601990238865099,0.07231788100000003,-0.03731819434414341,-0.025489136241861665,0.04299325800637277,0.0017990976911494982,0.11952541812784068,0.079764860421073,0.03253947778813693,0.05073249036199279,0.0071523430000000054,0.0006080875833465171,-0.008676844025688801,0.26485553099999937,-0.197809041954625,-1.0899999999999999,-1.0899999999999999,-0.9399999999999995,-0.8900000000000006,-0.7799999999999994,-0.46999999999999886,-0.33000000000000007,-0.4399999999999995,-0.34999999999999964,0.06,-0.32,-0.1,0.95,2.69,3.12,3.75,5.02,0.15240104605593785,0.05598834045880796,-0.18965764838354182,0.05704702028417355,0.01158165734263239,0.013615035302579237,-0.005145341088721445,-0.06697252949994148,-0.0582376179691777,-0.11560786678314727,0.0024663296506926002,-0.009514645669517208,-0.007116920038455099,-0.001778683606834086,-0.002744588448428509,-0.027276941647375708,0.0053554260616603955,-0.0006068476877212348,0.0007131820104984143,0.0015922575952220797,-5.441207389322855e-05,-0.015537104990782424,0.0004145584438206562,0.003182683880112336,0.004027298449140293,0.006786543175024917,-0.005085554751217192,-0.0799071712698094,-0.007855917755000164,-0.1685975475148993
1985-01-01,0.05165724285261497,0.05531348276138459,0.04280450958040172,0.027446245651411516,0.05058110025654727,0.02820598006371,0.03793558613824022,0.03961449447287091,0.0027075507959235523,0.007982119679594835,0.0008747524976921994,0.08798190577154097,0.018124517787533545,0.05257762824934131,-0.00705734470886199,0.039166148043898286,-0.06715336589033072,-0.0060558241597927776,0.7860999999999905,537.0,0.09221203000000006,0.02217475650552103,0.02960555692335909,-0.7000000000000002,-4.499999999999998,0.10272786014971302,0.001578532293049939,-0.35395671700308284,-0.22541135972867732,-0.43911314222639675,0.054741757552175585,0.0391385349834934,0.031323623238831644,-0.01236001515780849,0.08095357654461566,0.021269636528037594,0.03479403801950909,-0.00043862856175103104,0.04169640237970107,0.04441326745801,0.040959560294108854,0.04810127905151873,0.04167269640056759,0.020157734413686512,40.0,-0.10000000000000009,40.3,7.444833273892193,5.384495062789089,5.4638318050256105,6.633318433280377,6.208590026096629,7.414572881350589,5.652489180268651,5.241747015059643,6.583409222158765,6.137727054086234,0.03777923828716645,0.07452307246031964,0.09326581077113083,0.0929801320000001,-0.03667651113658188,-0.0003926229002564341,0.05228125047284404,-0.006668046673413031,0.06854127980523428,0.07378511149241795,0.027757926679054634,0.03896795049940849,0.007251134000000006,0.030771658666753687,0.021631020126294587,0.1345163170000001,-0.16852426961437006,-1.2100000000000009,-1.17,-1.1400000000000006,-1.0099999999999998,-0.8800000000000008,-0.4399999999999995,-0.28999999999999915,-0.11999999999999922,-0.39000000000000057,-0.32,-0.59,-0.35,0.67,2.58,3.03,3.73,4.91,0.17236750237114917,0.08358803758841926,-0.22223816419939713,0.058794726100329237,-0.009946560476639554,-0.0118809161574287,-0.013037876000906223,-0.10301981285331507,-0.09733041407963405,-0.09292444872326211,-0.00735400792858254,-0.012377482307631915,-0.014155855266588802,-0.0025383520274662175,-0.014607877683314285,-0.023174371790597448,0.004507109737327042,-0.0035038244247163064,-0.008146187262666693,-0.003362705780258324,0.0008948077251562658,-0.007242460370498804,-0.012652120917399312,0.00967323765381689,0.0008265604825492545,-0.00377774301348488,-0.005148762546447916,-0.05643972183049151,0.0028710484521941027,-0.15316117532174545
1985-02-01,0.04690453526512961,0.0489922626395316,0.059808246911700724,0.03138430336185927,0.0624273716594157,0.026617111275601513,0.03741332373981621,0.039514708650719044,0.010404335027244471,-0.004897792367328346,0.016445798061617722,0.07257330090756486,0.015414903864409801,0.022337021192159856,-0.015225221871474126,0.02439334691129247,0.06830034437044841,-0.07366220758118391,-0.5019999999999953,394.0,0.07214477600000002,0.019878363998873994,0.025964125890476808,-0.5999999999999996,-3.0999999999999996,0.04237173984330944,-0.013368641474627019,-0.22473291130413742,-0.10181356279476539,-0.3108491317333151,0.1438865825211515,0.03528785410908064,0.020314167449685172,-0.015329326784074837,0.055569851154810834,0.013335772242141886,0.024991077517908522,-0.005407393519377024,0.04018932238533246,0.041578537878809385,0.035208473420786035,0.04639095940887472,0.04169880299378903,0.02001673058654241,39.9,-0.10000000000000009,40.1,7.397561535524052,5.41610040220442,5.056245805348308,6.658011045870748,6.154858094016418,7.415776975415394,5.605802066295998,5.25227342804663,6.5337888379333435,6.236369590203704,-0.009288268962869495,0.06151763794459164,0.08432927625226228,0.07231788100000003,-0.01924840126673466,0.009155306117380135,0.05146917623343228,0.015389547865463982,0.19409842537375743,0.04206689114217532,0.019099055840939627,0.009225381059266624,0.0071080540000000025,0.13978958233701722,0.13204807962078746,-0.3350233679999999,-0.059151467467318586,-1.0899999999999999,-0.7800000000000011,-0.8200000000000003,-0.7899999999999991,-0.75,-0.40999999999999837,-0.33000000000000007,0.05000000000000071,-0.35999999999999943,0.04,-0.23,-0.11,0.79,2.63,3.01,3.63,4.73,0.24049776106744514,0.10892322504502516,-0.2768052765180683,0.08203775765731774,-0.01574782250130813,-0.01965546433423171,-0.021770058147769333,-0.0806096418129556,-0.14064407334487683,-0.08124836740429142,-0.010443101454863601,0.007283903250135282,-0.0205254653703264,-0.0070963212480403826,-0.0206869407630057,-0.012610809617448204,0.003475556327215301,-0.00763406247098164,-0.016069238074349457,-0.007490750758760711,-0.0061861650229602105,0.001998419905162585,-0.022095946583456705,2.584926308957236e-05,0.008189501900725205,0.020609558048761745,0.0029453956380756097,-0.03596821462729416,0.009189303191524445,-0.12479810655392232
1985-03-01,0.0452330372994183,0.04735638583718149,0.050505313678570474,0.03924430084224362,0.07455685707009252,0.02326115790773331,0.037100357259343575,0.03790114498952235,0.005803797465300242,0.003503725293273696,0.006870732053910977,0.07351784003658235,0.008813514743683193,0.025650798802251185,-0.01780700947729308,0.027577647266580296,-0.014869810665766536,-0.04849694302199836,-0.3586999999999989,506.0,0.08223610299999995,0.022935477664422166,0.028652484342595486,-0.5999999999999996,-3.0,0.05370417897186108,-0.023463859619878846,-0.18517184896661032,-0.05220197232376833,-0.2772497870783752,0.09641372966802031,0.03587899493214941,0.019287988603005957,-0.01848360162435636,0.07391283751019984,0.007441634565473976,0.01777502135776743,-0.009203191098924535,0.041302653693184865,0.04237450775593388,0.0349033211737062,0.05025492153652067,0.042423042820924906,0.02251444367514921,40.2,-0.20000000000000018,40.4,7.495541943884256,5.480638923341991,5.6131281063880705,6.7226297948554485,6.12029741895095,7.454141078146678,5.583496308781699,5.459585514144159,6.635946555686647,6.139884552226255,-0.06415750464711145,0.02960890573825914,0.07316351570852042,0.06198675499999995,-0.01574734743062134,0.007762510221440699,0.046943529017903884,0.005018315209291302,0.1582977070300391,0.01854972407762112,0.006521557657830357,0.019940597738640875,0.008382513000000008,0.13082761364139284,0.11909377453891956,-0.2918382460000002,-0.06451904920149776,-1.33,-0.9299999999999997,-1.0,-0.7599999999999998,-0.7300000000000004,-0.5,-0.46000000000000085,-0.009999999999999787,-0.3000000000000007,0.32,-0.06,0.32,1.28,2.94,3.28,3.98,5.11,0.26579467697925885,0.1353676960727972,-0.2574372178146639,0.08619720510186901,-0.02445944900139274,-0.03129148380065505,-0.03548018255696661,-0.1301745648342063,-0.15075712856516743,-0.1261924906938141,-0.010569992582595056,0.009143690231533164,-0.03170699198716509,-0.003479422979445701,-0.019757372230012393,-0.015406172715938027,0.0023574791175917653,-0.008795322043759768,-0.013211595493520356,-0.008563401653285396,-0.007543520602935949,0.003524794051665836,-0.01807434384167239,-0.004731939680086228,0.003926909584053728,0.0067521997634867326,-0.0027790892800139133,0.020400137730215206,0.037811362150597105,-0.1109398658670866
1985-04-01,0.037084000933436556,0.03854211443354316,0.04639317864692316,0.032693986384373375,0.06900857389532256,0.015379374281143665,0.028357919421923228,0.025916133351939763,-0.0018352548568163485,-0.009163869406272784,0.0009612330589670037,0.056432208235620784,0.0018630800885879317,0.012681083058829312,-0.02157829493373775,0.01935577063623084,-0.03563601848828313,-0.014901619134669808,-1.0905000000000058,218.0,0.04608481200000003,0.019551555471327475,0.02461406401832633,-0.40000000000000036,-2.5,0.03994117839912725,0.014533965969426355,-0.17757427058143982,-0.07495209150603888,-0.24695078499313272,0.07560602737866873,0.03402308983721447,0.014441453137418847,-0.012766827340991327,0.07426945260686324,0.0007830415971437077,0.0099683652808924,-0.01402711485599717,0.040413892758193626,0.04117591418418698,0.03146167409419576,0.0494867019761962,0.04408035465399607,0.021843661925494473,40.2,-0.3999999999999999,40.5,7.507141079727608,5.60947179518496,5.4680601411351315,6.710523109452428,6.194405391104672,7.416979621381154,5.556828061699537,5.429345628954441,6.591673732008658,6.104793232414985,0.006211389813916668,0.02092963984560825,0.06096192278521251,0.05165562899999987,-0.01728085340173724,0.003156747506688262,0.045289541747254525,0.001329891754114243,0.15670582807617484,-0.019277647263908904,-0.0019478769113403516,0.015496405479502151,0.009845428000000017,0.1362244635591061,0.11865362833620718,-0.32714627899999993,-0.04815059984138559,-2.0199999999999996,-1.8100000000000005,-1.7399999999999993,-1.6099999999999994,-1.7599999999999998,-1.3599999999999994,-1.200000000000001,-0.5800000000000001,-0.8000000000000007,0.1,-0.32,-0.04,0.87,2.74,3.16,3.96,5.24,0.16901446733754266,0.11182690798805339,-0.13810603055112403,0.06519280845162581,-0.020604118553114503,-0.02356852758114858,-0.03942241909037403,-0.1230144412946057,-0.0613004064781113,-0.10504610964210404,-0.009348313035457245,0.013135128749262037,-0.021392248684318993,-0.005450053890775131,-0.015643410944078617,-0.030944476176239633,0.0015335151557529514,-0.007561156175096784,-0.010133743808887985,-0.006415103493741192,-0.009150736275779892,-0.004183834904883277,-0.008621700723120629,-0.01061772416161988,0.0027623577073874195,0.002370423349375983,-0.001699102887981585,0.06807407048627923,0.05525805061158273,-0.09114402889968698
1985-05-01,0.03711124900037177,0.03851988960816222,0.052187511197501646,0.03634288316358436,0.0687507124546638,0.011515031578050117,0.027085418914787773,0.026882792374777864,0.0031380786319852305,0.00042920314964556283,0.00405045765862333,0.05378537766445657,-0.004669581320410288,0.0036480455122895883,-0.016178527874557425,0.01820835096853246,-0.04840501758307525,-0.008972697263560647,-1.2391999999999967,256.0,0.03980808899999999,0.013850092290050853,0.01639636025280744,-0.20000000000000018,-3.5,0.100834976658847,0.06840618915859498,-0.2297534205702103,-0.12103643622767812,-0.31424909983650195,0.08637504225609938,0.03358551911461305,0.01033589942026758,-0.02519629391888767,0.07165240778538795,-0.003410587298642298,0.0045261234142692786,-0.01623198613073029,0.04115852870215342,0.04215327813357739,0.03012727855253239,0.05228215696639538,0.0447981428998947,0.022777790483196725,40.1,-0.19999999999999973,40.4,7.426549072397305,5.472270673671475,5.537334267018537,6.608000625296087,6.102558594613569,7.443663683115591,5.560681631015528,5.493061443340548,6.63200177739563,6.102558594613569,0.010519902032882555,0.0105884846007811,0.049374370158218994,0.02066225200000016,-0.001726521223665678,0.004913876675296969,0.045618885745022375,0.008666240015866578,0.16439744171401616,-0.056651029114475726,-0.006327231194018346,-0.008633714247008761,0.008897595999999994,0.16612035483637655,0.14250006260728298,-0.4686520860000005,-0.003929718398434812,-2.3500000000000005,-2.8200000000000003,-2.3499999999999996,-2.66,-3.1999999999999993,-2.83,-2.5600000000000005,-1.5599999999999987,-1.5899999999999999,-0.14,-0.49,-0.32,0.49,2.37,2.88,3.75,5.18,0.1423657116513808,0.08820098674041787,-0.10708937360177526,0.06084273225388381,-0.012851334904241618,-0.017710579250320713,-0.037372887783776676,-0.12198153047335314,-0.11691827214336081,-0.049584509018499645,-0.007308962483318027,0.01425317878888066,-0.023787983712893812,-0.0026368162555785446,-0.013437031991115234,-0.04790707497547331,0.002262332406184342,-0.006524570587138179,-0.009969953440610801,-0.0043794302970763255,-0.00648507403615417,-0.00812656038110493,0.0017074779121664108,-0.010396247015139526,-0.0014013903737692956,-0.008117652211566906,0.0016899820992368753,0.10078295008941573,0.06451071570602984,-0.049763238440985624
1985-06-01,0.033235044325186536,0.03450465513346934,0.04016239108289277,0.010809251354833904,0.048958024088788576,0.007480242960072214,0.024092556580843194,0.02615640407929387,0.006838271171785593,-0.0054708235706764086,0.011320424976963395,0.04466972255451118,-0.009904479238106223,0.0001858837109844913,-0.014667207494862389,0.01398181774312901,-0.014748729578595743,-0.011050742417221926,-1.6021999999999963,161.0,0.004992472999999942,0.010035838792779472,0.008618792036864775,0.20000000000000018,-2.6000000000000014,0.08152769893041167,0.101967171282773,-0.12286868688048269,-0.0067796869853786745,-0.20724896852109076,0.0822963495330793,0.031054189160521162,0.004034918086507133,-0.03743139805187656,0.060689877651961766,-0.008271438205158077,-0.002622181528694867,-0.017414649507934143,0.039839855057573814,0.039595752797010775,0.028085368987754933,0.049841871503751634,0.045173523699242324,0.022744275440160777,40.1,-0.19999999999999973,40.5,7.424165281042028,5.598421958998375,5.4680601411351315,6.598509028614515,6.075346031088684,7.447751280047908,5.572154032177765,5.493061443340548,6.62273632394984,6.126869184114185,0.07302022026582122,0.02325946319868244,0.048310125815630656,0.06198675499999995,0.005683164197412438,0.009655560153865927,0.04941193208284034,0.00601786448444841,0.1465239558788629,-0.06841111082057516,-0.01226319198204795,-0.020963241661542398,0.008468987000000011,0.21012647184382605,0.1797349768204537,-0.6772510519999999,0.05977050243870741,-3.5300000000000002,-3.630000000000001,-2.919999999999999,-3.42,-4.28,-3.880000000000001,-3.4000000000000004,-2.610000000000001,-2.6500000000000004,-0.18,-0.58,-0.44,0.27,2.07,2.63,3.41,4.87,0.11914471812795424,0.06334671166542982,-0.07242233704614998,0.04762091527854784,-0.01374485468837161,-0.01665754216223192,-0.04306853826333157,-0.10913708295473512,-0.06508716170188089,-0.06376564434139542,-0.006361269240717782,0.026905150341520745,-0.02359296092629304,-0.0008409413238252839,-0.011417179588480764,-0.052280897389945125,0.003174284727724519,-0.004574955536958747,-0.008944735472171672,-0.0024291608494761974,-0.0036016712758364378,-0.00846017759590545,0.00607716080937637,-0.007538832615623381,-0.0055406566566982285,-0.009816832026507516,-0.0027447190632727825,0.1189265681822409,0.06215891871611667,-0.011377446265095514
1985-07-01,0.03246322521157552,0.031381192802436786,0.05143551706972227,0.018081865393757113,0.06654648859033152,-0.00048300085877350796,0.016934731307864048,0.018716317328724585,0.003834985436414584,-0.014500438326266796,0.010788344599500732,0.02615271621468107,-0.018733409450428784,-0.01989160812503732,-0.013521625614599131,0.005767211108516523,-0.006146893337421133,0.01881934428274956,-2.243700000000004,70.0,0.009622585000000017,0.01175806857886208,0.012928818153422839,-0.09999999999999964,-2.5,0.046935345325548994,0.0326332180149036,-0.12458206339291866,0.013270336920896852,-0.2270821148931388,0.048063395943461984,0.02971580702887522,-0.0009337861459517427,-0.04975823657768874,0.056803010790771324,-0.013244486544147449,-0.01021477808354554,-0.018150381170489283,0.039656441478440385,0.03630407420893178,0.022894165160836977,0.04589516159077611,0.04607813518091319,0.02732543764877704,40.1,-0.10000000000000009,40.4,7.428927194802272,5.37989735354046,5.3981627015177525,6.666956792429207,6.131226489483141,7.436617265234227,5.480638923341991,5.497168225293202,6.61472560020376,6.1463292576688975,0.006271585207638708,0.017820828850442894,0.0397697949375182,0.030993376999999933,0.02221478004345645,0.014553782348859734,0.05461657370105755,0.008499333318171765,0.1688504872594212,-0.06969673155167566,-0.01214984681704756,-0.026789239390371478,0.008419147000000002,0.24215428444914533,0.2150738039960043,-0.8152023249999996,0.1174391822948877,-3.3500000000000005,-3.63,-3.039999999999999,-3.3199999999999994,-4.169999999999999,-3.5700000000000003,-3.049999999999999,-2.469999999999999,-2.7200000000000006,-0.32,-0.8,-0.68,-0.02,1.82,2.43,3.09,4.55,-0.002283342974402469,-0.007976845462604132,0.0449588803416901,0.02152227745601709,-0.01663914526187238,-0.020522277664339228,-0.03914252369194582,-0.13580044850231587,0.045587803812984884,-0.040091939811280675,-0.008186183762085797,0.022009347205814933,-0.012758554148667223,-0.0009332711829976859,-0.009356098304230898,-0.051838531877047345,-0.0016489399544932226,-0.004473206571643296,-0.009848634840950332,-0.0023451995858279062,-0.002655559002904262,-0.00602201255806456,0.007860633986709775,-0.007428813528375322,-0.0003133882590615755,-0.008986057114711343,0.0017773640290137394,0.13267812235527643,0.06291513282155314,-0.003976339770259685
1985-08-01,0.02592041821472968,0.026410721733183706,0.0575075248980097,0.036344603822636046,0.08634410460899566,0.0016307986280161835,0.019020950804148562,0.020051893447707414,0.013244774992219988,-0.010451880727045726,0.022504730129710993,0.017811251410217555,-0.016700913924276417,-0.008655372307060372,-0.011216527381201047,0.0085893634527201,0.006797200258446878,0.010400922698398318,-1.9917000000000087,237.0,0.04784178699999997,0.014054290108129308,0.018204763610942365,-0.40000000000000036,-2.0,-0.03654417492662532,0.040573516447167,-0.1425692586188525,-0.04989270011353231,-0.2149265782119283,0.037540621835512766,0.0291198143916791,-0.002629682984633064,-0.06096435343172857,0.05892846624396242,-0.01553537810592509,-0.0147267421873849,-0.01684651282282168,0.039396247442955,0.03512454132797593,0.022109374815306282,0.04655953563625381,0.047473665864275816,0.024054991736612408,40.2,-0.10000000000000009,40.6,7.463363045520021,5.43372200355424,5.529429087511423,6.630683385642372,6.222576268071369,7.4999765409521215,5.568344503761097,5.545177444479562,6.659293919683638,6.234410725718371,0.03972223959078036,0.020851910905765436,0.028033222138857283,-0.010331124999999997,0.03912826115572887,0.018753267948548036,0.05849673858730675,0.019508959809217075,0.17672477267016795,-0.06753096661757585,-0.011948328030682909,-0.03285346272627443,0.008741142999999993,0.13573395304102664,0.1136725839749193,-0.328991802,0.03670190752720037,-3.74,-3.46,-3.330000000000001,-3.289999999999999,-3.7699999999999996,-2.869999999999999,-2.3900000000000006,-1.8199999999999985,-2.130000000000001,-0.18,-0.76,-0.58,0.15,1.91,2.43,3.15,4.6,-0.050443704426961555,-0.02001226625619701,0.05258320227521879,0.040591818434533966,-0.011752929830031178,-0.013693887281421624,-0.03129810577777992,-0.1168194286617883,0.03457629707654597,-0.024163843432546628,-0.009084792311814027,0.012208338824263087,-0.010445625398108227,0.0018217271130369639,-0.011188896345917243,-0.05156501442388972,-0.00553324918251441,-0.005303293834896472,-0.011617539302121394,-0.006113617192988308,-0.00122088793070807,-0.00660236520756019,0.0036889318962658457,-0.0027188854952693298,-0.004439641895838342,-0.005518703519611368,-0.005981928868997066,0.1487638832727569,0.06975827442853166,-0.0023300157013661504
1985-09-01,0.02287501077432097,0.021865466910549358,0.06394216147186116,0.04025695299768195,0.10004937113443901,0.008104625511207608,0.02181467320793562,0.02213361643855638,0.021356854406526793,0.0022531996549828293,0.028582791242562244,0.0134832030536991,-0.006374815041886084,-0.0008586138137935961,-0.0002025779761423152,0.012568959437582183,0.04757939394339772,-0.0522722437311165,-1.6103999999999985,215.0,0.033302350000000036,0.01782761502468766,0.020334085548334713,-0.20000000000000018,-1.6999999999999993,0.049577537604047706,0.004680195750476734,-0.12400804464222759,-0.07446186676760114,-0.16280274971984365,0.03259400356354192,0.027935152946856334,-0.003775590443320098,-0.06658069340399653,0.05856573700430623,-0.016845684754835943,-0.0188138689670172,-0.013651588158667849,0.03816004151516772,0.033034172243876725,0.019357972868711215,0.043045921857810754,0.04866249101253928,0.023288682105826908,40.2,0.0,40.6,7.424165281042028,5.497168225293202,5.455321115357702,6.579251212010101,6.169610732491456,7.557994958530806,5.484796933490655,5.472270673671475,6.654152520183219,6.493753839851686,0.07530432974440338,0.028968170715554464,0.02208221145784428,-0.020662250999999854,0.04771356097157753,0.015725586715859663,0.05830587575705781,0.013533138060774164,0.1552679818078042,-0.06963248352433382,-0.012245020650705207,-0.022082550523217392,0.010142294999999996,0.10288907161978322,0.08701137698962924,-0.18455142899999988,0.02960920216406704,-3.380000000000001,-3.209999999999999,-3.2699999999999996,-3.200000000000001,-3.51,-2.719999999999999,-2.1500000000000004,-1.5899999999999999,-1.8699999999999992,-0.09,-0.82,-0.65,0.15,1.89,2.45,3.15,4.56,-0.06985155774981211,-0.03705648409518325,0.08239728321024689,0.04157332878221942,-0.015534292962184004,-0.016569959138498902,-0.02342356913184318,-0.10832103229009249,0.024076603040208422,0.0015188844678259983,-0.009979303850190746,0.008225074684363953,-0.013234042709491689,0.003566403087888581,-0.011166223818985799,-0.0492175160569186,-0.008292115251623322,-0.0071913656390290015,-0.013506195959354095,-0.007019485164550865,0.001259378892616958,-0.008757688554045018,0.0026184375336049115,0.002749305888533282,-0.0032808647061006724,0.0022763646410117744,-0.005787723066771111,0.23646460921953683,0.11932055349049797,0.009146372133623792
1985-10-01,0.030583389212130996,0.031340020175989025,0.05160500009371116,0.02680763205874115,0.06578670052495283,0.005094374185580897,0.013509283762107138,0.01311316127584572,0.011163389595843398,0.004824373301458351,0.013323812446484062,0.0041456991384904995,-0.004032855950134806,-0.010769928932739425,-0.004656982714757341,0.004996471467806796,0.02793867795383953,-0.011632135375601038,-2.115300000000005,119.0,0.01937841100000004,0.01847430933298,0.020695401009527714,-0.3000000000000007,-1.3999999999999986,0.0002920987314460888,0.06200081391410084,-0.09590418041579074,-0.002733486895659887,-0.17408646244932235,-0.03273019430861801,0.026866086451272864,-0.004114097627688551,-0.06290399851139838,0.05880315105282641,-0.017687688260048517,-0.019627094113689125,-0.014538768462310614,0.03682585341388922,0.029915067511645077,0.018143188599969662,0.038398862348431706,0.04895961261514792,0.023081685539162677,40.2,0.09999999999999964,40.7,7.51425465281641,5.755742213586912,5.537334267018537,6.688354713946762,6.133398042996649,7.463363045520021,5.602118820879701,5.488937726156687,6.618738983517219,6.175867270105761,0.056162788211553405,0.03619780541561113,0.02216556355642396,-0.01033112600000008,0.06148027907664577,0.015208487548589389,0.056705967844585814,0.025629402526643474,0.15661012550208264,-0.08314427554310466,-0.006446640628992029,-0.02192743078713999,0.009117554,0.12208874736759512,0.11357907775031251,-0.2872276919999992,0.07190415615994095,-2.0,-2.3199999999999994,-2.58,-2.539999999999999,-2.8900000000000006,-2.370000000000001,-1.92,-1.6100000000000012,-1.58,-0.19,-0.83,-0.66,0.02,1.7,2.25,3.03,4.37,-0.1516845873320649,-0.13924303887556277,0.15318971597695472,0.03552520125344022,-0.001135466478909386,-0.003977943711968024,-0.02340073008282939,-0.05909069732488703,0.08213033106287826,0.027821295785360967,-0.009936027148028437,0.0022991740825588636,-0.0198524325979772,0.002590649842148629,-0.012078908096942342,-0.03954534111519514,-0.006360180071113497,-0.008149028691152083,-0.014379535746102512,-0.006071069616083946,-9.4463386630661e-05,-0.003236072524177125,-8.246669721323485e-06,0.0004460948657873942,-0.0032009096917526847,0.0032130027349999146,-0.005683654026912066,0.25578541985279735,0.13504425649122176,0.031410165799547585
1985-11-01,0.026875434909635842,0.027433627039847863,0.03994036152914893,0.02526120729575254,0.051694020444111644,0.005179615062371745,0.015455998837514251,0.01581984142621362,0.013982813683856676,0.014182561282630957,0.013938164325504765,0.004494865856105701,-0.006012263546111729,-0.00830198712749608,0.0024589913343406877,0.009006134543163569,-0.0008353911467535724,-0.045805245605465394,-1.6910000000000025,252.0,0.035382526000000025,0.017064741839345032,0.019021131563979665,-0.20000000000000018,-1.3000000000000007,0.02071554749062976,0.0415687444955557,-0.09954390378447986,-0.11018402862753174,-0.09201042604674203,-0.03398627948763533,0.025317026587472924,-0.005046767428318333,-0.06662765838765772,0.055195137308848174,-0.017865118268233005,-0.02054092036754085,-0.013519676902545186,0.03504222299018345,0.025307815428744718,0.01671829276124548,0.030968957828898525,0.05080567330379182,0.022010893156528155,40.1,0.0,40.7,7.437206366871292,5.476463551931511,5.3706380281276624,6.674561391814426,6.113682179832232,7.433666540166168,5.60947179518496,5.342334251964811,6.593044534142437,6.173786103901937,-0.029329010983738968,0.020763964047825212,0.021068194987586608,-0.020662250999999854,0.05823798629588861,0.005569891687239981,0.04802941191149923,0.03100245712396621,0.14016024777203118,-0.08563476577430862,-0.011734135568476134,-0.01829405992022881,0.009351910000000005,0.1719451981422946,0.16192925942788605,-0.508021952,0.1428270436527712,-1.379999999999999,-1.2599999999999998,-1.3699999999999992,-1.5100000000000007,-1.9400000000000004,-2.0500000000000007,-1.790000000000001,-1.7399999999999984,-1.4900000000000002,-0.28,-0.81,-0.75,-0.17,1.23,1.73,2.5,3.94,-0.14781452044492582,-0.17717153014263598,0.1498992871022167,0.044339494659856704,-0.005098032082353043,-0.007007574035992725,-0.022401849556300313,-0.05885590904086868,0.15238965532841808,-0.034388770551367465,-0.0061688300242899174,0.008111045012358709,-0.013127397860754897,0.0024838356618346324,-0.0063656245640002496,-0.030764260729506,-0.002564575282663739,-0.0024981200636897682,-0.008681419866011453,-0.0013831795414001036,0.0014052436027403026,-0.0025780943063100636,0.005465557125291287,0.0002951808950450996,-0.006222098561911249,0.0006355135794477995,-0.006706383463802812,0.2538029270799065,0.13001370593880068,0.052489528929961615
